0 CF FF FF 5A 5F FF FF                  CD: 70 track: 0   min: 0 sek: A5
34 BE FE FD BC BF BE FF                  CD: 1 track: 1   min: 2 sek: 43
34 FD BB FF BF 3C BF 3C                  CD: 42 track: 44   min: 0 sek: 40
BF 3C 34 BE FE FD B9 34                  CD: 83 track: CB   min: 41 sek: 1
34 FD BF FD B7 FF BF 3C                  CD: 42 track: 40   min: 2 sek: 48
FE FD B7 FF BF 3C 34 BE                  CD: 42 track: 48   min: 0 sek: 40
34 BE FD 3C FE DF BF 3C                  CD: 1 track: 2   min: C3 sek: 1
34 BE FE FD AA FF BF 3C                  CD: 1 track: 1   min: 2 sek: 55
34 BE FE FD A9 FF BF 3C                  CD: 1 track: 1   min: 2 sek: 56
34 BE FE FD A7 FF BF 3C                  CD: 1 track: 1   min: 2 sek: 58
34 BE FE FD A6 FF BF 3C                  CD: 1 track: 1   min: 2 sek: 59
34 BE FE FC FF FF BF 3C                  CD: 1 track: 1   min: 3 sek: 0
34 BE FE FC FE FF BF 3C                  CD: 1 track: 1   min: 3 sek: 1
34 FE FF 34 FC FF BF 3C                  CD: 41 track: 0   min: CB sek: 3
34 BE FE FC FC FF BF 3C                  CD: 1 track: 1   min: 3 sek: 3
34 BE FE FC FF 3C FE FF                  CD: 1 track: 1   min: 3 sek: 0
34 F9 F3 FF 7E 79 3F 3C                  CD: 46 track: C   min: 0 sek: 81
9F 9E 1A 5F 7E FF FF FF                  CD: 21 track: E5   min: A0 sek: 81
34 FF BF FF FC FF BF 3C                  CD: 40 track: 40   min: 0 sek: 3
532C08F7 - enable MK
FD FF FC FF BF 3C 34 14                  CD: 40 track: 3   min: 0 sek: 40
14 F9 CF FF F9 FF CF 1C                  CD: 46 track: 30   min: 0 sek: 6
532C14EB - end cmd/next cd
FF F9 FF CF 1C 14 BE BE                  CD: 46 track: 0   min: 30 sek: E3
34 FF FF CF 3C FF CF 3C                  CD: 40 track: 0   min: 30 sek: C3
FF CF 3C 34 BE FD FF FC                  CD: 70 track: C3   min: CB sek: 41
34 FF CF FF F9 FF CF 3C                  CD: 40 track: 30   min: 0 sek: 6
FD FF F9 FF CF 3C 34 BE                  CD: 40 track: 6   min: 0 sek: 30
34 BE FD FF BE E7 CF 3C                  CD: 1 track: 2   min: 0 sek: 41
34 BE FD FF F8 FF CF 3C                  CD: 1 track: 2   min: 0 sek: 7
34 BE FD FF FC 7F E7 9E                  CD: 1 track: 2   min: 0 sek: 3
34 BE FD FF F8 FF CF 3C                  CD: 1 track: 2   min: 0 sek: 7
34 BE FD FF F7 FF CF 3C                  CD: 1 track: 2   min: 0 sek: 8
34 7D FB FF EF FF 9F 3C                  CD: C2 track: 4   min: 0 sek: 10
1A 5F 7E FF FB FF E7 9E                  CD: E0 track: 81   min: 0 sek: 4
34 BE FD FF F7 FF CF 3C                  CD: 1 track: 2   min: 0 sek: 8
34 5F 7E FF FB FF E7 9E                  CD: E0 track: 81   min: 0 sek: 4
34 FF CF FB F7 FF CF 3C                  CD: 40 track: 30   min: 4 sek: 8
BE FD FF F7 FF CF 3C 34                  CD: 42 track: 0   min: 8 sek: 0
34 BE FD FF 3C FD CF 3C                  CD: 1 track: 2   min: 0 sek: C3
34 BE FD FF F7 FF E7 9E                  CD: 1 track: 2   min: 0 sek: 8
1A 5F 7E FF FB FF E7 9E                  CD: E0 track: 81   min: 0 sek: 4
34 BE FD FF F7 FF CF 3C                  CD: 1 track: 2   min: 0 sek: 8
34 BE FD FF F6 FF CF 3C                  CD: 1 track: 2   min: 0 sek: 9
34 BE FD FF F6 FF CF 3E                  CD: 1 track: 2   min: 0 sek: 9
34 BE FD FF F6 FF CF 3C                  CD: 1 track: 2   min: 0 sek: 9
34 BE FD FF FB 7F E7 9E                  CD: 1 track: 2   min: 0 sek: 4
34 BE FD FF F6 FF CF 3C                  CD: 1 track: 2   min: 0 sek: 9
34 BE FD FF EF FF CF 3C                  CD: 1 track: 2   min: 0 sek: 10
34 BE FD FF EF FF E7 9E                  CD: 1 track: 2   min: 0 sek: 10
34 BE FD FF EF FF CF 3C                  CD: 1 track: 2   min: 0 sek: 10
34 BE FD FF EF FF CF 1E                  CD: 1 track: 2   min: 0 sek: 10
34 BE FD FF EF FF CF 3C                  CD: 1 track: 2   min: 0 sek: 10
34 BE FD FF EE FF CF 3C                  CD: 1 track: 2   min: 0 sek: 11
34 BE FD FF ED FF CF 3C                  CD: 1 track: 2   min: 0 sek: 12
34 BE FD FF EC FF CF 3C                  CD: 1 track: 2   min: 0 sek: 13
34 BF 7E FF F6 7F E7 9E                  CD: 0 track: 81   min: 0 sek: 9
34 BE FD FF EC FF CF 3C                  CD: 1 track: 2   min: 0 sek: 13
34 BE FC FF F6 7F E7 9E                  CD: 1 track: 3   min: 0 sek: 9
34 BE FD FF EB FF CF 3C                  CD: 1 track: 2   min: 0 sek: 14
34 BE FD FF E5 FF E7 9E                  CD: 1 track: 2   min: 0 sek: 1A
34 BE FD FF EB FF CF 3C                  CD: 1 track: 2   min: 0 sek: 14
34 BE FD FF EA FF CF 3C                  CD: 1 track: 2   min: 0 sek: 15
34 BE FD FF EA FF E7 9E                  CD: 1 track: 2   min: 0 sek: 15
34 BE FD FF EA FF CF 3C                  CD: 1 track: 2   min: 0 sek: 15
34 BF 7E FF F5 7F E7 9E                  CD: 0 track: 81   min: 0 sek: A
34 BE FD FF EA FF CF 3C                  CD: 1 track: 2   min: 0 sek: 15
34 BE FD FF E9 FF CF 3C                  CD: 1 track: 2   min: 0 sek: 16
532C609F - mix CD
14 BE FD FF E8 DF CF 1C                  CD: 1 track: 2   min: 0 sek: 17
532C14EB - end cmd/next cd
34 BE FD FF E8 DF CF 3C                  CD: 1 track: 2   min: 0 sek: 17
34 BE 7E FF F4 6F E7 9E                  CD: 1 track: 81   min: 0 sek: B
34 BE FD FF E8 DF CF 3C                  CD: 1 track: 2   min: 0 sek: 17
34 BE FD FF E7 DF CF 3C                  CD: 1 track: 2   min: 0 sek: 18
34 BE FD FF E7 DF CF 9E                  CD: 1 track: 2   min: 0 sek: 18
34 BE FD FF E7 DF CF 3C                  CD: 1 track: 2   min: 0 sek: 18
34 BE FD FF E6 DF CF 3C                  CD: 1 track: 2   min: 0 sek: 19
34 BF 7E FF F3 6F E7 9E                  CD: 0 track: 81   min: 0 sek: C
34 BE FD FF E6 DF CF 3C                  CD: 1 track: 2   min: 0 sek: 19
34 BE FD FF DF DF CF 3C                  CD: 1 track: 2   min: 0 sek: 20
69 7C FD FF DF DF CF 3C                  CD: C3 track: 2   min: 0 sek: 20
1A 5F 7E FF EF EF E7 78                  CD: E0 track: 81   min: 0 sek: 10
34 FF CF FF DF DF CF 3C                  CD: 40 track: 30   min: 0 sek: 20
FD FF DF DF CF 3C 34 BE                  CD: 40 track: 20   min: 20 sek: 30
34 FD DF 34 FF DF CF 3C                  CD: 42 track: 20   min: CB sek: 0
34 BE FD FF DF DF CF 3C                  CD: 1 track: 2   min: 0 sek: 20
34 BE FD FF DE DF CF 3C                  CD: 1 track: 2   min: 0 sek: 21
34 5F 7E FF EF 6F E7 9E                  CD: E0 track: 81   min: 0 sek: 10
34 BE FD FF DE DF CF 3C                  CD: 1 track: 2   min: 0 sek: 21
34 BE FD FF DD DF CF 3C                  CD: 1 track: 2   min: 0 sek: 22
34 BE FD FF DD DF CF 3E                  CD: 1 track: 2   min: 0 sek: 22
34 BE FD FF DC DF CF 3C                  CD: 1 track: 2   min: 0 sek: 23
3A 5F 7E FF EE 6F E7 9E                  CD: E0 track: 81   min: 0 sek: 11
34 5F 7E FF EE 6F E7 9E                  CD: E0 track: 81   min: 0 sek: 11
34 BE FD FF DC DF CF 3C                  CD: 1 track: 2   min: 0 sek: 23
34 BE FD FF DC DF CF 1E                  CD: 1 track: 2   min: 0 sek: 23
34 BE FD FF DC DF CF 3C                  CD: 1 track: 2   min: 0 sek: 23
34 BE FD FF DC DF CF 9E                  CD: 1 track: 2   min: 0 sek: 23
34 BE FD FF DC DF CF 3C                  CD: 1 track: 2   min: 0 sek: 23
34 BE FD FF ED EF E7 9E                  CD: 1 track: 2   min: 0 sek: 12
34 BE FD FF DB DF CF 3C                  CD: 1 track: 2   min: 0 sek: 24
532C08F7 - enable MK
14 BE FD FF DB FF CF 1C                  CD: 1 track: 2   min: 0 sek: 24
14 7D FB FF DB FF CF 1E                  CD: C2 track: 4   min: 0 sek: 24
532C14EB - end cmd/next cd
A 5F 7E FF ED FF E7 8E                  CD: E0 track: 81   min: 0 sek: 12
34 BE FD FF DB FF CF 3C                  CD: 1 track: 2   min: 0 sek: 24
34 BE FD FF DD FF E7 9E                  CD: 1 track: 2   min: 0 sek: 22
34 BE FD FF DB FF CF 3C                  CD: 1 track: 2   min: 0 sek: 24
34 BE FD FF DA FF CF 3C                  CD: 1 track: 2   min: 0 sek: 25
34 7E FD FF DA FF CF 3C                  CD: C1 track: 2   min: 0 sek: 25
1A BE FD FF DA FF CF 3E                  CD: 1 track: 2   min: 0 sek: 25
1A 5F 7E FF ED 7F E7 9E                  CD: E0 track: 81   min: 0 sek: 12
34 BE FD FF DA FF CF 3C                  CD: 1 track: 2   min: 0 sek: 25
34 BE FD FF D9 FF CF 3C                  CD: 1 track: 2   min: 0 sek: 26
1A 5F 7E FF EC FF E7 9E                  CD: E0 track: 81   min: 0 sek: 13
34 BE FD FF D9 FF CF 3C                  CD: 1 track: 2   min: 0 sek: 26
34 BE FD FF D9 FF CF 3E                  CD: 1 track: 2   min: 0 sek: 26
34 BE FD FF D9 FF CF 3C                  CD: 1 track: 2   min: 0 sek: 26
34 BE FD FF D8 FF CF 3C                  CD: 1 track: 2   min: 0 sek: 27
34 BE FD FF D7 FF CF 3C                  CD: 1 track: 2   min: 0 sek: 28
34 BE FD FF D7 FF CF 9E                  CD: 1 track: 2   min: 0 sek: 28
34 7D FB FF AF FF 9E 3C                  CD: C2 track: 4   min: 0 sek: 50
1A 5F 7E FF EB FF E7 9E                  CD: E0 track: 81   min: 0 sek: 14
34 BE FD FF D7 FF CF 3C                  CD: 1 track: 2   min: 0 sek: 28
34 9F 7E FF EB FF E7 34                  CD: 20 track: 81   min: 0 sek: 14
34 BF CF 3C D7 FF CF 3C                  CD: 0 track: 30   min: C3 sek: 28
D7 FF CF 3C 34 BE FD FF                  CD: 40 track: 30   min: C3 sek: CB
34 FA 3C F7 D6 FF CF 3C                  CD: 45 track: C3   min: 8 sek: 29
34 BE FD FF D6 7F E7 9E                  CD: 1 track: 2   min: 0 sek: 29
34 BE FD FF D6 FF CF 3C                  CD: 1 track: 2   min: 0 sek: 29
34 BF 7E FF EB 7F E7 9E                  CD: 0 track: 81   min: 0 sek: 14
34 BE FD FF D6 FF CF 3C                  CD: 1 track: 2   min: 0 sek: 29
34 BE FD FF CF FF CF 3C                  CD: 1 track: 2   min: 0 sek: 30
34 BE FD FF CF FF CF 9E                  CD: 1 track: 2   min: 0 sek: 30
34 BE FD FF CF FF CF 3C                  CD: 1 track: 2   min: 0 sek: 30
34 BE FD FF CE FF CF 3C                  CD: 1 track: 2   min: 0 sek: 31
34 BF 7E FF E7 7F E7 9E                  CD: 0 track: 81   min: 0 sek: 18
34 BE FD FF CE FF CF 3C                  CD: 1 track: 2   min: 0 sek: 31
34 BE FE FF E7 7F E7 9E                  CD: 1 track: 1   min: 0 sek: 18
34 BE FD FF CE FF CF 3C                  CD: 1 track: 2   min: 0 sek: 31
34 BE FD FF CD FF CF 3C                  CD: 1 track: 2   min: 0 sek: 32
34 BE FD FF CD FF CF 1E                  CD: 1 track: 2   min: 0 sek: 32
34 BE FD FF CD FF CF 3C                  CD: 1 track: 2   min: 0 sek: 32
34 BE FD FF E6 FF E7 9E                  CD: 1 track: 2   min: 0 sek: 19
34 BE FD FF CD FF CF 3C                  CD: 1 track: 2   min: 0 sek: 32
34 7D FB FF 9B FF CF 3C                  CD: C2 track: 4   min: 0 sek: 64
1A 5F 7E FF E6 FF E7 9E                  CD: E0 track: 81   min: 0 sek: 19
34 BE FD FF CD FF CF 3C                  CD: 1 track: 2   min: 0 sek: 32
36 5F 7E FF E6 FF E7 9E                  CD: E0 track: 81   min: 0 sek: 19
34 BE FD FF CD FF CF 3C                  CD: 1 track: 2   min: 0 sek: 32
32 5F 7E FF E6 FF E7 9E                  CD: E0 track: 81   min: 0 sek: 19
34 BE FD FF CC FF CF 3C                  CD: 1 track: 2   min: 0 sek: 33
34 BE FD FF CC FF CF 34                  CD: 1 track: 2   min: 0 sek: 33
34 FF CF FF CC FF CF 3C                  CD: 40 track: 30   min: 0 sek: 33
BE FD FF CC FF CF 3C 34                  CD: 42 track: 0   min: 33 sek: 0
34 BE FF 3C FD FF CF 3C                  CD: 1 track: 0   min: C3 sek: 2
34 BE FD FF CB FF CF 3C                  CD: 1 track: 2   min: 0 sek: 34
34 BE FD FF CB FF E7 9E                  CD: 1 track: 2   min: 0 sek: 34
34 BE FD FF CB FF CF 3C                  CD: 1 track: 2   min: 0 sek: 34
34 BE FD FF CA FF CF 3C                  CD: 1 track: 2   min: 0 sek: 35
34 BE FD FF CA FF C7 9E                  CD: 1 track: 2   min: 0 sek: 35
34 BF 7E FF E5 7F E7 9E                  CD: 0 track: 81   min: 0 sek: 1A
34 BE FD FF CA FF CF 3C                  CD: 1 track: 2   min: 0 sek: 35
34 7D FB FF CA FF CF 3C                  CD: C2 track: 4   min: 0 sek: 35
1A 5F 7E FF E5 7F E7 9E                  CD: E0 track: 81   min: 0 sek: 1A
34 BE FD FF CA FF CF 3C                  CD: 1 track: 2   min: 0 sek: 35
34 BE FD FF CA FF CF 9E                  CD: 1 track: 2   min: 0 sek: 35
1A 5F 7E FF E5 7F E7 9E                  CD: E0 track: 81   min: 0 sek: 1A
34 BE FD FF CA FF CF 3C                  CD: 1 track: 2   min: 0 sek: 35
532CA05F - scan
14 BE FC FF FF EF CF 1C                  CD: 1 track: 3   min: 0 sek: 0
14 BE FC FF FF EF AE 1C                  CD: 1 track: 3   min: 0 sek: 0
532C14EB - end cmd/next cd
34 BE FC FF FF EF AE 3C                  CD: 1 track: 3   min: 0 sek: 0
34 BE FC FF FF EF CF 3C                  CD: 1 track: 3   min: 0 sek: 0
34 BE FC FF FF EF CF 3E                  CD: 1 track: 3   min: 0 sek: 0
34 BE FC FF FF EF CF 3C                  CD: 1 track: 3   min: 0 sek: 0
34 BE FC FF FF F7 E7 9E                  CD: 1 track: 3   min: 0 sek: 0
69 7D F9 FF FF DF 9E 7C                  CD: C2 track: 6   min: 0 sek: 0
1A 5F 7E 7F FF F7 E7 9E                  CD: E0 track: 81   min: 80 sek: 0
34 BE FC FF FF EF CF 3C                  CD: 1 track: 3   min: 0 sek: 0
34 BE FC FF FE EF CF 3C                  CD: 1 track: 3   min: 0 sek: 1
3A 7D F9 FF FE F7 E7 9C                  CD: C2 track: 6   min: 0 sek: 1
D 9F 7E 7F FF 77 E7 9C                  CD: 20 track: 81   min: 80 sek: 0
D 5F 7E 7F FF 77 E7 9E                  CD: E0 track: 81   min: 80 sek: 0
1A 5F 7E 7F FF 77 E7 9E                  CD: E0 track: 81   min: 80 sek: 0
34 BE FC FF FE EF 3C FC                  CD: 1 track: 3   min: 0 sek: 1
FF FD DF 9F 1E 1A 5F 7E                  CD: 42 track: 20   min: 60 sek: E1
7F FF 77 E7 9E 1A 5F 7E                  CD: 40 track: 88   min: 18 sek: 61
FF FE 79 5F FE EF CF 3C                  CD: 41 track: 86   min: A0 sek: 1
FF FE EF CF 3C 34 BE FC                  CD: 41 track: 10   min: 30 sek: C3
34 BE FC FE 34 FF CF 3C                  CD: 1 track: 3   min: 1 sek: CB
34 BE FC FF FD EF CF 3C                  CD: 1 track: 3   min: 0 sek: 2
34 BE FC FF FD EF C7 9E                  CD: 1 track: 3   min: 0 sek: 2
34 BE FC FF FD EF CF 3C                  CD: 1 track: 3   min: 0 sek: 2
34 BE FC FF FE F7 E7 9E                  CD: 1 track: 3   min: 0 sek: 1
34 DF 7E 7F FE F7 E7 9E                  CD: 60 track: 81   min: 80 sek: 1
34 BE FC FF FD EF CF 3C                  CD: 1 track: 3   min: 0 sek: 2
34 BE FC FF FD EF CF 9E                  CD: 1 track: 3   min: 0 sek: 2
34 BE FC FF FD EF CF 3C                  CD: 1 track: 3   min: 0 sek: 2
34 BE FC FF FC EF CF 3C                  CD: 1 track: 3   min: 0 sek: 3
34 BE FC FF FE 77 E7 9E                  CD: 1 track: 3   min: 0 sek: 1
34 BE FC FF FC EF CF 3C                  CD: 1 track: 3   min: 0 sek: 3
34 BE FC FF FB EF CF 3C                  CD: 1 track: 3   min: 0 sek: 4
34 7D FC FF FB EF CF 3C                  CD: C2 track: 3   min: 0 sek: 4
1A 5F 7E 7F FD F7 E7 9E                  CD: E0 track: 81   min: 80 sek: 2
34 BE FC FF FA EF CF 3C                  CD: 1 track: 3   min: 0 sek: 5
34 7D F9 FF F5 DF CF 3C                  CD: C2 track: 6   min: 0 sek: A
1A 5F 7E 7F FD 77 E7 9E                  CD: E0 track: 81   min: 80 sek: 2
34 BE FC FF FA EF CF 3C                  CD: 1 track: 3   min: 0 sek: 5
34 BE FC FF FA EF E7 9E                  CD: 1 track: 3   min: 0 sek: 5
34 BE FC FF FA EF CF 3C                  CD: 1 track: 3   min: 0 sek: 5
34 BE FC FF F9 EF CF 3C                  CD: 1 track: 3   min: 0 sek: 6
34 BE FC 7F FC F7 E7 9E                  CD: 1 track: 3   min: 80 sek: 3
34 BE FC FF F9 EF CF 3C                  CD: 1 track: 3   min: 0 sek: 6
34 BE FC FF F9 EF E7 9E                  CD: 1 track: 3   min: 0 sek: 6
34 BE FC FF F9 EF CF 3C                  CD: 1 track: 3   min: 0 sek: 6
34 BE FC FF F8 EF CF 3C                  CD: 1 track: 3   min: 0 sek: 7
34 BE FC FF F8 77 E7 9E                  CD: 1 track: 3   min: 0 sek: 7
34 BE FC FF F8 EF CF 3C                  CD: 1 track: 3   min: 0 sek: 7
34 5F 7E 7F FC 77 E7 9E                  CD: E0 track: 81   min: 80 sek: 3
34 BE FC FF F8 EF CF 3C                  CD: 1 track: 3   min: 0 sek: 7
34 BE FC FF F7 EF CF 3C                  CD: 1 track: 3   min: 0 sek: 8
34 BE FC FF FB F7 E7 9E                  CD: 1 track: 3   min: 0 sek: 4
34 BE FC FF F7 EF CF 3C                  CD: 1 track: 3   min: 0 sek: 8
34 BE FC FF F6 EF CF 3C                  CD: 1 track: 3   min: 0 sek: 9
34 BF 7E 7F FB 77 E7 9E                  CD: 0 track: 81   min: 80 sek: 4
34 BE FC FF F6 EF CF 3C                  CD: 1 track: 3   min: 0 sek: 9
34 7D F9 FF ED DF 9F 3C                  CD: C2 track: 6   min: 0 sek: 12
1A BE FC FF F7 77 E7 9E                  CD: 1 track: 3   min: 0 sek: 8
1A BE FC FF F6 EF CF 9E                  CD: 1 track: 3   min: 0 sek: 9
1A 5F 7E 7F F7 F7 E7 9E                  CD: E0 track: 81   min: 80 sek: 8
34 BE FC FF EF EF CF 3C                  CD: 1 track: 3   min: 0 sek: 10
9F 7E 7F F7 F7 E7 9E 1A                  CD: C1 track: 80   min: 8 sek: 8
BE FC FF EF EF CF 3C 34                  CD: 43 track: 0   min: 10 sek: 10
BF 7E 7F F7 E7 BE EF 3C                  CD: C1 track: 80   min: 8 sek: 18
BE FC FF EF EF CF 3C 34                  CD: 43 track: 0   min: 10 sek: 10
34 BE FC FF EF 79 FC EF                  CD: 1 track: 3   min: 0 sek: 10
CF 3C 34 BE FC FF EF EF                  CD: 83 track: CB   min: 41 sek: 3
CF 9E 1A 5F 7E 7F F7 F7                  CD: 21 track: E5   min: A0 sek: 81
CF 3C 34 BE FC FF EF EF                  CD: 83 track: CB   min: 41 sek: 3
CF 3C 34 BE FB FF FF EF                  CD: 83 track: CB   min: 41 sek: 4
AE 3C 36 5F 7D FF FF F7                  CD: 83 track: C9   min: A0 sek: 82
AE 3C 34 BE FB FF FF 3C                  CD: 83 track: CB   min: 41 sek: 4
34 BE FB FF FF EF AE 3C                  CD: 1 track: 4   min: 0 sek: 0
34 BE 7D FF FF F7 D7 1E                  CD: 1 track: 82   min: 0 sek: 0
34 BE FB FF FF EF CF 3C                  CD: 1 track: 4   min: 0 sek: 0
34 BF 7D FF FF F7 E7 9E                  CD: 0 track: 82   min: 0 sek: 0
34 BE FB FF FF EF CF 3C                  CD: 1 track: 4   min: 0 sek: 0
34 BE FB FF FE EF CF 3C                  CD: 1 track: 4   min: 0 sek: 1
34 BE FB FF FD EF CF 3C                  CD: 1 track: 4   min: 0 sek: 2
34 5F 7D FF FE F7 E7 9E                  CD: E0 track: 82   min: 0 sek: 1
34 BE FB FF FD EF CF 3C                  CD: 1 track: 4   min: 0 sek: 2
3A 5F 7D FF FE F7 E7 9E                  CD: E0 track: 82   min: 0 sek: 1
34 BE FB FF FD EF CF 3C                  CD: 1 track: 4   min: 0 sek: 2
34 BE FB FF FC EF CF 3C                  CD: 1 track: 4   min: 0 sek: 3
34 BE FB FF FE 77 E7 9E                  CD: 1 track: 4   min: 0 sek: 1
34 BE FB FF FC EF CF 3C                  CD: 1 track: 4   min: 0 sek: 3
34 BE FB FF FC EF E7 9E                  CD: 1 track: 4   min: 0 sek: 3
34 BE FB FF FC EF CF 3C                  CD: 1 track: 4   min: 0 sek: 3
532C38C7 - seekforward MK
94 2C E8 8E 98 CE FF 9C                  CD: 93 track: 17   min: 71 sek: 67
94 BC FE FF FF FF 6F 9C                  CD: 3 track: 1   min: 0 sek: 0
532C14EB - end cmd/next cd
94 2B E6 6E 87 D7 FF 9C                  CD: 94 track: 19   min: 91 sek: 78
B4 BC FE FF FF FF 6F BC                  CD: 3 track: 1   min: 0 sek: 0
B4 35 75 57 7F BC FF BC                  CD: 8A track: 8A   min: A8 sek: 80
B4 BC FE FF FF FF 6F BC                  CD: 3 track: 1   min: 0 sek: 0
B4 2E EC CE AD DC FF BC                  CD: 91 track: 13   min: 31 sek: 52
B4 BC FE FF FF FF 6F BC                  CD: 3 track: 1   min: 0 sek: 0
B4 6D 0 FF FF FF FF BC                  CD: D2 track: FF   min: 0 sek: 0
B4 FE FF 2C 8E CE FF BC                  CD: 41 track: 0   min: D3 sek: 71
B4 2C E8 8E 98 CE FF BC                  CD: 93 track: 17   min: 71 sek: 67
B4 2B E6 6E FF E7 FF BC                  CD: 94 track: 19   min: 91 sek: 0
B4 BC FE FF FF FF 6F BC                  CD: 3 track: 1   min: 0 sek: 0
B4 29 E8 8E 86 67 FF DE                  CD: 96 track: 17   min: 71 sek: 79
B4 BC FE FF FF FF 6F BC                  CD: 3 track: 1   min: 0 sek: 0
B4 2E EC CC AD DC FF BC                  CD: 91 track: 13   min: 33 sek: 52
B4 FF BC 0 FF FF FF BC                  CD: 40 track: 43   min: FF sek: 0
B4 6D 0 FF FF FF FF BC                  CD: D2 track: FF   min: 0 sek: 0
B4 2C E8 98 FF BC FF BC                  CD: 93 track: 17   min: 67 sek: 0
B4 BC FE FF FF FF 6F BC                  CD: 3 track: 1   min: 0 sek: 0
B4 BC FE FF FF FF DE EA                  CD: 3 track: 1   min: 0 sek: 0
B4 AE FF FF FF FF 6F B8                  CD: 11 track: 0   min: 0 sek: 0
FF FF FF 6F B8 B4 2C F4                  CD: 40 track: 0   min: 90 sek: 47
B4 BC FF FB B4 AD FF BC                  CD: 3 track: 0   min: 4 sek: 4B
B4 2E EC CE AD DC FF BC                  CD: 91 track: 13   min: 31 sek: 52
B4 6D 0 FF FF FF FE FF                  CD: D2 track: FF   min: 0 sek: 0
B4 BC FE FF FF FF 6F BC                  CD: 3 track: 1   min: 0 sek: 0
B4 2B E6 6E 87 D7 FF BC                  CD: 94 track: 19   min: 91 sek: 78
B4 BC FE FF FF FF B7 DE                  CD: 3 track: 1   min: 0 sek: 0
B2 15 75 57 4D 6D 7F DE                  CD: AA track: 8A   min: A8 sek: B2
B4 BC FE FF B4 86 FF BC                  CD: 3 track: 1   min: 0 sek: 4B
B4 29 E8 8E 86 CF FF BC                  CD: 96 track: 17   min: 71 sek: 79
B4 2E EC CE AD BC FE FF                  CD: 91 track: 13   min: 31 sek: 52
B4 FE FF FF FF 6F BC BC                  CD: 41 track: 0   min: 0 sek: 0
BC B4 BC FE FF FF FF 2C                  CD: B track: 43   min: 1 sek: 0
B4 8E EF FE FF FF 6F BC                  CD: 31 track: 10   min: 1 sek: 0
BC FE FF FF FF 6F BC B4                  CD: 41 track: 0   min: 0 sek: 0
B4 BC FE FF BC EA FF BC                  CD: 3 track: 1   min: 0 sek: 43
B4 2A EA AE 9A DA FF BC                  CD: 95 track: 15   min: 51 sek: 65
B4 29 E8 8E 86 2D FF 6F                  CD: 96 track: 17   min: 71 sek: 79
B4 BC FE FF FF FF 6F BC                  CD: 3 track: 1   min: 0 sek: 0
B4 6D 0 FF FF FF FF BC                  CD: D2 track: FF   min: 0 sek: 0
B4 BC FE FF FF FF 6F BC                  CD: 3 track: 1   min: 0 sek: 0
B4 2C E8 8E 98 CE FF BC                  CD: 93 track: 17   min: 71 sek: 67
B4 BC FE FF B4 87 FF BC                  CD: 3 track: 1   min: 0 sek: 4B
B4 2B E6 6E 87 D7 FF BC                  CD: 94 track: 19   min: 91 sek: 78
B4 2A EA AE 9A FF 2F FF                  CD: 95 track: 15   min: 51 sek: 65
B4 BC FE FF FF FF EF BC                  CD: 3 track: 1   min: 0 sek: 0
B4 BC FE FF FF FF F7 DE                  CD: 3 track: 1   min: 0 sek: 0
B4 9C DC BC FF FF F7 9E                  CD: 23 track: 23   min: 43 sek: 0
36 5E 7F 7F FF FF F7 9E                  CD: E1 track: 80   min: 80 sek: 0
34 BC FC FF 3C E8 CE 3C                  CD: 3 track: 3   min: 0 sek: C3
34 2C E8 8E 98 CE FF 3C                  CD: 93 track: 17   min: 71 sek: 67
34 2B E6 6E 87 D7 1A FF                  CD: 94 track: 19   min: 91 sek: 78
532C7887 - down
34 BC FE FF FF FF EF 3C                  CD: 3 track: 1   min: 0 sek: 0
532C14EB - end cmd/next cd
14 BC FF 34 8E CF FF 3C                  CD: 3 track: 0   min: CB sek: 71
34 29 E8 8E 86 CF FF 3C                  CD: 96 track: 17   min: 71 sek: 79
34 2E EC CE FF BC FF 3C                  CD: 91 track: 13   min: 31 sek: 0
34 BC E8 FF FF FF EF 3C                  CD: 3 track: 17   min: 0 sek: 0
34 2C E8 8E 98 CE FF 3C                  CD: 93 track: 17   min: 71 sek: 67
34 BC E8 FF FF FF EF 3C                  CD: 3 track: 17   min: 0 sek: 0
34 2B E6 6E 87 D7 FF 3C                  CD: 94 track: 19   min: 91 sek: 78
34 E8 FF 2A 9A DA FF 3E                  CD: 57 track: 0   min: D5 sek: 65
34 2A EA AE 9A DA FF 3E                  CD: 95 track: 15   min: 51 sek: 65
34 29 43 FF BC FF EF 3C                  CD: 96 track: BC   min: 0 sek: 43
34 BC E8 FF FF FF EF 3C                  CD: 3 track: 17   min: 0 sek: 0
34 6D 0 FF FF FF FF 3C                  CD: D2 track: FF   min: 0 sek: 0
34 BC E8 FF FF FF EF 3C                  CD: 3 track: 17   min: 0 sek: 0
34 2C E8 8E 98 CE FF 3C                  CD: 93 track: 17   min: 71 sek: 67
34 7F FF 6E 87 D7 FF 3C                  CD: C0 track: 0   min: 91 sek: 78
E6 6E 87 D7 FF 3C 34 BC                  CD: D1 track: 78   min: 28 sek: 0
34 2A AE 3C BC FF EF 3C                  CD: 95 track: 51   min: C3 sek: 43
34 BC E8 FF FF FF EF 3C                  CD: 3 track: 17   min: 0 sek: 0
34 2E EC CE AD DC FF 3C                  CD: 91 track: 13   min: 31 sek: 52
34 BC E8 FF FF FF EF 3C                  CD: 3 track: 17   min: 0 sek: 0
