"timestamp (abs)","sample rate (Hz)","Channel-7","Channel-6","Channel-5","Channel-4","Channel-3","Channel-2","Channel-1","Channel-0"
444,100000,0,0,0,0,0,1,1,1
445,100000,0,0,0,0,0,1,1,0
447,100000,0,0,0,0,0,1,1,1
448,100000,0,0,0,0,0,1,1,0
449,100000,0,0,0,0,0,1,1,1
450,100000,0,0,0,0,0,1,1,0
451,100000,0,0,0,0,0,1,1,1
453,100000,0,0,0,0,0,1,1,0
454,100000,0,0,0,0,0,1,1,1
455,100000,0,0,0,0,0,1,1,0
456,100000,0,0,0,0,0,1,1,1
457,100000,0,0,0,0,0,1,1,0
458,100000,0,0,0,0,0,1,1,1
460,100000,0,0,0,0,0,1,1,0
461,100000,0,0,0,0,0,1,1,1
462,100000,0,0,0,0,0,1,1,0
463,100000,0,0,0,0,0,1,1,1
464,100000,0,0,0,0,0,1,1,0
465,100000,0,0,0,0,0,1,1,1
467,100000,0,0,0,0,0,1,1,0
468,100000,0,0,0,0,0,1,1,1
469,100000,0,0,0,0,0,1,1,0
470,100000,0,0,0,0,0,1,1,1
471,100000,0,0,0,0,0,1,1,0
472,100000,0,0,0,0,0,1,1,1
473,100000,0,0,0,0,0,1,1,0
474,100000,0,0,0,0,0,1,1,1
475,100000,0,0,0,0,0,1,1,0
476,100000,0,0,0,0,0,1,1,1
478,100000,0,0,0,0,0,1,1,0
479,100000,0,0,0,0,0,1,1,1
480,100000,0,0,0,0,0,1,1,0
481,100000,0,0,0,0,0,1,1,1
482,100000,0,0,0,0,0,1,1,0
484,100000,0,0,0,0,0,1,1,1
485,100000,0,0,0,0,0,1,1,0
486,100000,0,0,0,0,0,1,1,1
487,100000,0,0,0,0,0,1,1,0
488,100000,0,0,0,0,0,1,1,1
490,100000,0,0,0,0,0,1,1,0
491,100000,0,0,0,0,0,1,1,1
492,100000,0,0,0,0,0,1,1,0
493,100000,0,0,0,0,0,1,1,1
494,100000,0,0,0,0,0,1,1,0
495,100000,0,0,0,0,0,1,1,1
497,100000,0,0,0,0,0,1,1,0
498,100000,0,0,0,0,0,1,1,1
499,100000,0,0,0,0,0,1,1,0
500,100000,0,0,0,0,0,1,1,1
