"timestamp (abs)","sample rate (Hz)","Channel-7","Channel-6","Channel-5","Channel-4","Channel-3","Channel-2","Channel-1","Channel-0"
1247,100000,0,0,0,0,0,1,0,0
1254,100000,0,0,0,0,0,1,1,0
1257,100000,0,0,0,0,0,1,1,1
1260,100000,0,0,0,0,0,1,0,1
1267,100000,0,0,0,0,0,1,1,1
1270,100000,0,0,0,0,0,1,1,0
1273,100000,0,0,0,0,0,1,0,0
1280,100000,0,0,0,0,0,1,1,0
1283,100000,0,0,0,0,0,1,1,1
1286,100000,0,0,0,0,0,1,0,1
1293,100000,0,0,0,0,0,1,1,1
1296,100000,0,0,0,0,0,1,1,0
1299,100000,0,0,0,0,0,1,0,0
1306,100000,0,0,0,0,0,1,1,0
1310,100000,0,0,0,0,0,1,1,1
1314,100000,0,0,0,0,0,1,0,1
1320,100000,0,0,0,0,0,1,1,1
1323,100000,0,0,0,0,0,1,1,0
1327,100000,0,0,0,0,0,1,0,0
1333,100000,0,0,0,0,0,1,1,0
1336,100000,0,0,0,0,0,1,1,1
1340,100000,0,0,0,0,0,1,0,1
1346,100000,0,0,0,0,0,1,1,1
1349,100000,0,0,0,0,0,1,1,0
1353,100000,0,0,0,0,0,1,0,0
1359,100000,0,0,0,0,0,1,1,0
1362,100000,0,0,0,0,0,1,1,1
1366,100000,0,0,0,0,0,1,0,1
1372,100000,0,0,0,0,0,1,1,1
1379,100000,0,0,0,0,0,1,0,1
1385,100000,0,0,0,0,0,1,1,1
1388,100000,0,0,0,0,0,1,1,0
1392,100000,0,0,0,0,0,1,0,0
1398,100000,0,0,0,0,0,1,1,0
1401,100000,0,0,0,0,0,1,1,1
1405,100000,0,0,0,0,0,1,0,1
1411,100000,0,0,0,0,0,1,1,1
1431,100000,0,0,0,0,0,1,0,1
1438,100000,0,0,0,0,0,1,1,1
1441,100000,0,0,0,0,0,1,1,0
1444,100000,0,0,0,0,0,1,0,0
1450,100000,0,0,0,0,0,1,1,0
1454,100000,0,0,0,0,0,1,1,1
1457,100000,0,0,0,0,0,1,0,1
1464,100000,0,0,0,0,0,1,1,1
1470,100000,0,0,0,0,0,1,0,1
1477,100000,0,0,0,0,0,1,1,1
1480,100000,0,0,0,0,0,1,1,0
1483,100000,0,0,0,0,0,1,0,0
1489,100000,0,0,0,0,0,1,1,0
1496,100000,0,0,0,0,0,1,0,0
1502,100000,0,0,0,0,0,1,1,0
1509,100000,0,0,0,0,0,1,0,0
1515,100000,0,0,0,0,0,1,1,0
1522,100000,0,0,0,0,0,1,0,0
1528,100000,0,0,0,0,0,1,1,0
1533,100000,0,0,0,0,0,1,1,1
1536,100000,0,0,0,0,0,1,0,1
1543,100000,0,0,0,0,0,1,1,1
1546,100000,0,0,0,0,0,1,1,0
1549,100000,0,0,0,0,0,1,0,0
1556,100000,0,0,0,0,0,1,1,0
1559,100000,0,0,0,0,0,1,1,1
1562,100000,0,0,0,0,0,1,0,1
1569,100000,0,0,0,0,0,1,1,1
1572,100000,0,0,0,0,0,1,1,0
1575,100000,0,0,0,0,0,1,0,0
1581,100000,0,0,0,0,0,1,1,0
1585,100000,0,0,0,0,0,1,1,1
1588,100000,0,0,0,0,0,1,0,1
1595,100000,0,0,0,0,0,1,1,1
1601,100000,0,0,0,0,0,1,0,1
1608,100000,0,0,0,0,0,1,1,1
1614,100000,0,0,0,0,0,1,0,1
1621,100000,0,0,0,0,0,1,1,1
1627,100000,0,0,0,0,0,1,0,1
1634,100000,0,0,0,0,0,1,1,1
1642,100000,0,0,0,0,0,1,0,1
1648,100000,0,0,0,0,0,1,1,1
1651,100000,0,0,0,0,0,1,1,0
1655,100000,0,0,0,0,0,1,0,0
1661,100000,0,0,0,0,0,1,1,0
1664,100000,0,0,0,0,0,1,1,1
1668,100000,0,0,0,0,0,1,0,1
1674,100000,0,0,0,0,0,1,1,1
1681,100000,0,0,0,0,0,1,0,1
1687,100000,0,0,0,0,0,1,1,1
1694,100000,0,0,0,0,0,1,0,1
1700,100000,0,0,0,0,0,1,1,1
1707,100000,0,0,0,0,0,1,0,1
1713,100000,0,0,0,0,0,1,1,1
1720,100000,0,0,0,0,0,1,0,1
1727,100000,0,0,0,0,0,1,1,1
1729,100000,0,0,0,0,0,1,1,0
1733,100000,0,0,0,0,0,1,0,0
1739,100000,0,0,0,0,0,1,1,0
1744,100000,0,0,0,0,0,1,1,1
1748,100000,0,0,0,0,0,1,0,1
1754,100000,0,0,0,0,0,1,1,1
1761,100000,0,0,0,0,0,1,0,1
1767,100000,0,0,0,0,0,1,1,1
1770,100000,0,0,0,0,0,1,1,0
1774,100000,0,0,0,0,0,1,0,0
1780,100000,0,0,0,0,0,1,1,0
1783,100000,0,0,0,0,0,1,1,1
1787,100000,0,0,0,0,0,1,0,1
1793,100000,0,0,0,0,0,1,1,1
1800,100000,0,0,0,0,0,1,0,1
1806,100000,0,0,0,0,0,1,1,1
1813,100000,0,0,0,0,0,1,0,1
1819,100000,0,0,0,0,0,1,1,1
1826,100000,0,0,0,0,0,1,0,1
1832,100000,0,0,0,0,0,1,1,1
1839,100000,0,0,0,0,0,1,0,1
1845,100000,0,0,0,0,0,1,1,1
1854,100000,0,0,0,0,0,1,0,1
1860,100000,0,0,0,0,0,1,1,1
1867,100000,0,0,0,0,0,1,0,1
1873,100000,0,0,0,0,0,1,1,1
1876,100000,0,0,0,0,0,1,1,0
1879,100000,0,0,0,0,0,1,0,0
1886,100000,0,0,0,0,0,1,1,0
1892,100000,0,0,0,0,0,1,0,0
1899,100000,0,0,0,0,0,1,1,0
1902,100000,0,0,0,0,0,1,1,1
1905,100000,0,0,0,0,0,1,0,1
1912,100000,0,0,0,0,0,1,1,1
1918,100000,0,0,0,0,0,1,0,1
1925,100000,0,0,0,0,0,1,1,1
1928,100000,0,0,0,0,0,1,1,0
1931,100000,0,0,0,0,0,1,0,0
1938,100000,0,0,0,0,0,1,1,0
1941,100000,0,0,0,0,0,1,1,1
1944,100000,0,0,0,0,0,1,0,1
1951,100000,0,0,0,0,0,1,1,1
1959,100000,0,0,0,0,0,1,0,1
1965,100000,0,0,0,0,0,1,1,1
1968,100000,0,0,0,0,0,1,1,0
1972,100000,0,0,0,0,0,1,0,0
1978,100000,0,0,0,0,0,1,1,0
1981,100000,0,0,0,0,0,1,1,1
1985,100000,0,0,0,0,0,1,0,1
1991,100000,0,0,0,0,0,1,1,1
1998,100000,0,0,0,0,0,1,0,1
2004,100000,0,0,0,0,0,1,1,1
2011,100000,0,0,0,0,0,1,0,1
2017,100000,0,0,0,0,0,1,1,1
2020,100000,0,0,0,0,0,1,1,0
2024,100000,0,0,0,0,0,1,0,0
2030,100000,0,0,0,0,0,1,1,0
2037,100000,0,0,0,0,0,1,0,0
2043,100000,0,0,0,0,0,1,1,0
2046,100000,0,0,0,0,0,1,1,1
2050,100000,0,0,0,0,0,1,0,1
2056,100000,0,0,0,0,0,1,1,1
2064,100000,0,0,0,0,0,1,0,1
2071,100000,0,0,0,0,0,1,1,1
2074,100000,0,0,0,0,0,1,1,0
2077,100000,0,0,0,0,0,1,0,0
2084,100000,0,0,0,0,0,1,1,0
2087,100000,0,0,0,0,0,1,1,1
2090,100000,0,0,0,0,0,1,0,1
2097,100000,0,0,0,0,0,1,1,1
2103,100000,0,0,0,0,0,1,0,1
2110,100000,0,0,0,0,0,1,1,1
2113,100000,0,0,0,0,0,1,1,0
2116,100000,0,0,0,0,0,1,0,0
2123,100000,0,0,0,0,0,1,1,0
2129,100000,0,0,0,0,0,1,0,0
2136,100000,0,0,0,0,0,1,1,0
2139,100000,0,0,0,0,0,1,1,1
2142,100000,0,0,0,0,0,1,0,1
2149,100000,0,0,0,0,0,1,1,1
2151,100000,0,0,0,0,0,1,1,0
2155,100000,0,0,0,0,0,1,0,0
2161,100000,0,0,0,0,0,1,1,0
2166,100000,0,0,0,0,0,1,1,1
2170,100000,0,0,0,0,0,1,0,1
2176,100000,0,0,0,0,0,1,1,1
2183,100000,0,0,0,0,0,1,0,1
2189,100000,0,0,0,0,0,1,1,1
2192,100000,0,0,0,0,0,1,1,0
2196,100000,0,0,0,0,0,1,0,0
2202,100000,0,0,0,0,0,1,1,0
2208,100000,0,0,0,0,0,1,0,0
2215,100000,0,0,0,0,0,1,1,0
2218,100000,0,0,0,0,0,1,1,1
2222,100000,0,0,0,0,0,1,0,1
2228,100000,0,0,0,0,0,1,1,1
2235,100000,0,0,0,0,0,1,0,1
2241,100000,0,0,0,0,0,1,1,1
2248,100000,0,0,0,0,0,1,0,1
2254,100000,0,0,0,0,0,1,1,1
2257,100000,0,0,0,0,0,1,1,0
2260,100000,0,0,0,0,0,1,0,0
2267,100000,0,0,0,0,0,1,1,0
2284,100000,0,0,0,0,0,1,1,1
2287,100000,0,0,0,0,0,1,0,1
2293,100000,0,0,0,0,0,1,1,1
2300,100000,0,0,0,0,0,1,0,1
2307,100000,0,0,0,0,0,1,1,1
2309,100000,0,0,0,0,0,1,1,0
2313,100000,0,0,0,0,0,1,0,0
2319,100000,0,0,0,0,0,1,1,0
2322,100000,0,0,0,0,0,1,1,1
2326,100000,0,0,0,0,0,1,0,1
2332,100000,0,0,0,0,0,1,1,1
2335,100000,0,0,0,0,0,1,1,0
2339,100000,0,0,0,0,0,1,0,0
2345,100000,0,0,0,0,0,1,1,0
2352,100000,0,0,0,0,0,1,0,0
2358,100000,0,0,0,0,0,1,1,0
2361,100000,0,0,0,0,0,1,1,1
2365,100000,0,0,0,0,0,1,0,1
2371,100000,0,0,0,0,0,1,1,1
2374,100000,0,0,0,0,0,1,1,0
2378,100000,0,0,0,0,0,1,0,0
2384,100000,0,0,0,0,0,1,1,0
2389,100000,0,0,0,0,0,1,1,1
2392,100000,0,0,0,0,0,1,0,1
2399,100000,0,0,0,0,0,1,1,1
2405,100000,0,0,0,0,0,1,0,1
2412,100000,0,0,0,0,0,1,1,1
2415,100000,0,0,0,0,0,1,1,0
2418,100000,0,0,0,0,0,1,0,0
2425,100000,0,0,0,0,0,1,1,0
2431,100000,0,0,0,0,0,1,0,0
2437,100000,0,0,0,0,0,1,1,0
2441,100000,0,0,0,0,0,1,1,1
2444,100000,0,0,0,0,0,1,0,1
2451,100000,0,0,0,0,0,1,1,1
2453,100000,0,0,0,0,0,1,1,0
2457,100000,0,0,0,0,0,1,0,0
2463,100000,0,0,0,0,0,1,1,0
2470,100000,0,0,0,0,0,1,0,0
2476,100000,0,0,0,0,0,1,1,0
2479,100000,0,0,0,0,0,1,1,1
2483,100000,0,0,0,0,0,1,0,1
2489,100000,0,0,0,0,0,1,1,1
2498,100000,0,0,0,0,0,1,0,1
2504,100000,0,0,0,0,0,1,1,1
2511,100000,0,0,0,0,0,1,0,1
2517,100000,0,0,0,0,0,1,1,1
2520,100000,0,0,0,0,0,1,1,0
2523,100000,0,0,0,0,0,1,0,0
2530,100000,0,0,0,0,0,1,1,0
2533,100000,0,0,0,0,0,1,1,1
2536,100000,0,0,0,0,0,1,0,1
2543,100000,0,0,0,0,0,1,1,1
2550,100000,0,0,0,0,0,1,0,1
2556,100000,0,0,0,0,0,1,1,1
2563,100000,0,0,0,0,0,1,0,1
2569,100000,0,0,0,0,0,1,1,1
2570,100000,0,0,0,0,0,0,0,0
2576,100000,0,0,0,0,0,1,0,1
2582,100000,0,0,0,0,0,1,1,1
2583,100000,0,0,0,0,0,0,0,0
2589,100000,0,0,0,0,0,1,0,1
2595,100000,0,0,0,0,0,1,1,1
2596,100000,0,0,0,0,0,0,0,0
2603,100000,0,0,0,0,0,1,0,1
2610,100000,0,0,0,0,0,1,1,1
2612,100000,0,0,0,0,0,0,0,0
2616,100000,0,0,0,0,0,1,0,1
2623,100000,0,0,0,0,0,1,1,1
2625,100000,0,0,0,0,0,0,0,0
2626,100000,0,0,0,0,0,1,1,0
2629,100000,0,0,0,0,0,1,0,0
2636,100000,0,0,0,0,0,1,1,0
2639,100000,0,0,0,0,0,1,1,1
2640,100000,0,0,0,0,0,0,1,1
2641,100000,0,0,0,0,0,0,0,0
2642,100000,0,0,0,0,0,1,0,1
2649,100000,0,0,0,0,0,1,1,1
2650,100000,0,0,0,0,0,0,0,0
2655,100000,0,0,0,0,0,1,0,1
2662,100000,0,0,0,0,0,1,1,1
2664,100000,0,0,0,0,0,0,0,0
2668,100000,0,0,0,0,0,1,0,1
2675,100000,0,0,0,0,0,1,1,1
2677,100000,0,0,0,0,0,0,0,0
2682,100000,0,0,0,0,0,1,0,1
2688,100000,0,0,0,0,0,1,1,1
2690,100000,0,0,0,0,0,0,0,0
2695,100000,0,0,0,0,0,1,0,1
2701,100000,0,0,0,0,0,1,1,1
2703,100000,0,0,0,0,0,0,0,0
2709,100000,0,0,0,0,0,1,0,1
2716,100000,0,0,0,0,0,1,1,1
2717,100000,0,0,0,0,0,0,1,1
2718,100000,0,0,0,0,0,0,0,0
2722,100000,0,0,0,0,0,1,0,1
2729,100000,0,0,0,0,0,1,1,1
2731,100000,0,0,0,0,0,0,0,0
2732,100000,0,0,0,0,0,1,1,0
2735,100000,0,0,0,0,0,1,0,0
2742,100000,0,0,0,0,0,1,1,0
2745,100000,0,0,0,0,0,1,1,1
2747,100000,0,0,0,0,0,0,0,0
2748,100000,0,0,0,0,0,1,0,1
2755,100000,0,0,0,0,0,1,1,1
2757,100000,0,0,0,0,0,0,0,0
2761,100000,0,0,0,0,0,1,0,1
2768,100000,0,0,0,0,0,1,1,1
2770,100000,0,0,0,0,0,0,1,1
2771,100000,0,0,0,0,0,0,0,0
2774,100000,0,0,0,0,0,1,0,1
2781,100000,0,0,0,0,0,1,1,1
2783,100000,0,0,0,0,0,0,0,0
2787,100000,0,0,0,0,0,1,0,1
2794,100000,0,0,0,0,0,1,1,1
2796,100000,0,0,0,0,0,0,0,0
2800,100000,0,0,0,0,0,1,0,1
2807,100000,0,0,0,0,0,1,1,1
2809,100000,0,0,0,0,0,0,1,0
2810,100000,0,0,0,0,0,0,0,0
2824,100000,0,0,0,0,0,1,0,1
2831,100000,0,0,0,0,0,1,1,1
2833,100000,0,0,0,0,0,0,0,0
2834,100000,0,0,0,0,0,1,1,0
2837,100000,0,0,0,0,0,1,0,0
2844,100000,0,0,0,0,0,1,1,0
2850,100000,0,0,0,0,0,1,0,0
2856,100000,0,0,0,0,0,1,1,0
2860,100000,0,0,0,0,0,1,1,1
2862,100000,0,0,0,0,0,0,1,0
2863,100000,0,0,0,0,0,1,0,1
2870,100000,0,0,0,0,0,1,1,1
2872,100000,0,0,0,0,0,1,1,0
2876,100000,0,0,0,0,0,1,0,0
2882,100000,0,0,0,0,0,1,1,0
2886,100000,0,0,0,0,0,1,1,1
2888,100000,0,0,0,0,0,0,1,0
2889,100000,0,0,0,0,0,1,0,1
2895,100000,0,0,0,0,0,1,1,1
2897,100000,0,0,0,0,0,0,0,0
2898,100000,0,0,0,0,0,1,1,0
2902,100000,0,0,0,0,0,1,0,0
2908,100000,0,0,0,0,0,1,1,0
2911,100000,0,0,0,0,0,1,1,1
2914,100000,0,0,0,0,0,0,1,1
2915,100000,0,0,0,0,0,1,0,1
2921,100000,0,0,0,0,0,1,1,1
2924,100000,0,0,0,0,0,0,0,0
2956,100000,0,0,0,0,0,0,1,0
2957,100000,0,0,0,0,0,0,1,1
2984,100000,0,0,0,0,0,1,1,1
2994,100000,0,0,0,0,0,0,1,1
3004,100000,0,0,0,0,0,1,1,1
3009,100000,0,0,0,0,0,1,1,0
3012,100000,0,0,0,0,0,1,0,0
3019,100000,0,0,0,0,0,1,1,0
3025,100000,0,0,0,0,0,1,0,0
3032,100000,0,0,0,0,0,1,1,0
3038,100000,0,0,0,0,0,1,0,0
3044,100000,0,0,0,0,0,1,1,0
3051,100000,0,0,0,0,0,1,0,0
3057,100000,0,0,0,0,0,1,1,0
3061,100000,0,0,0,0,0,1,1,1
3064,100000,0,0,0,0,0,1,0,1
3070,100000,0,0,0,0,0,1,1,1
3077,100000,0,0,0,0,0,1,0,1
3083,100000,0,0,0,0,0,1,1,1
3090,100000,0,0,0,0,0,1,0,1
3096,100000,0,0,0,0,0,1,1,1
3103,100000,0,0,0,0,0,1,0,1
3110,100000,0,0,0,0,0,1,1,1
3130,100000,0,0,0,0,0,1,0,1
3137,100000,0,0,0,0,0,1,1,1
3140,100000,0,0,0,0,0,1,1,0
3143,100000,0,0,0,0,0,1,0,0
3150,100000,0,0,0,0,0,1,1,0
3153,100000,0,0,0,0,0,1,1,1
3156,100000,0,0,0,0,0,1,0,1
3163,100000,0,0,0,0,0,1,1,1
3169,100000,0,0,0,0,0,1,0,1
3176,100000,0,0,0,0,0,1,1,1
3182,100000,0,0,0,0,0,1,0,1
3189,100000,0,0,0,0,0,1,1,1
3192,100000,0,0,0,0,0,1,1,0
3195,100000,0,0,0,0,0,1,0,0
3202,100000,0,0,0,0,0,1,1,0
3205,100000,0,0,0,0,0,1,1,1
3208,100000,0,0,0,0,0,1,0,1
3215,100000,0,0,0,0,0,1,1,1
3218,100000,0,0,0,0,0,1,1,0
3221,100000,0,0,0,0,0,1,0,0
3228,100000,0,0,0,0,0,1,1,0
3232,100000,0,0,0,0,0,1,1,1
3236,100000,0,0,0,0,0,1,0,1
3242,100000,0,0,0,0,0,1,1,1
3245,100000,0,0,0,0,0,1,1,0
3249,100000,0,0,0,0,0,1,0,0
3255,100000,0,0,0,0,0,1,1,0
3258,100000,0,0,0,0,0,1,1,1
3262,100000,0,0,0,0,0,1,0,1
3268,100000,0,0,0,0,0,1,1,1
3271,100000,0,0,0,0,0,1,1,0
3275,100000,0,0,0,0,0,1,0,0
3281,100000,0,0,0,0,0,1,1,0
3284,100000,0,0,0,0,0,1,1,1
3288,100000,0,0,0,0,0,1,0,1
3294,100000,0,0,0,0,0,1,1,1
3297,100000,0,0,0,0,0,1,1,0
3301,100000,0,0,0,0,0,1,0,0
3307,100000,0,0,0,0,0,1,1,0
3310,100000,0,0,0,0,0,1,1,1
3314,100000,0,0,0,0,0,1,0,1
3320,100000,0,0,0,0,0,1,1,1
3323,100000,0,0,0,0,0,1,1,0
3326,100000,0,0,0,0,0,1,0,0
3333,100000,0,0,0,0,0,1,1,0
3338,100000,0,0,0,0,0,1,1,1
3341,100000,0,0,0,0,0,1,0,1
3348,100000,0,0,0,0,0,1,1,1
3350,100000,0,0,0,0,0,1,1,0
3354,100000,0,0,0,0,0,1,0,0
3360,100000,0,0,0,0,0,1,1,0
3364,100000,0,0,0,0,0,1,1,1
3367,100000,0,0,0,0,0,1,0,1
3373,100000,0,0,0,0,0,1,1,1
3376,100000,0,0,0,0,0,1,1,0
3380,100000,0,0,0,0,0,1,0,0
3386,100000,0,0,0,0,0,1,1,0
3389,100000,0,0,0,0,0,1,1,1
3393,100000,0,0,0,0,0,1,0,1
3399,100000,0,0,0,0,0,1,1,1
3406,100000,0,0,0,0,0,1,0,1
3412,100000,0,0,0,0,0,1,1,1
3415,100000,0,0,0,0,0,1,1,0
3419,100000,0,0,0,0,0,1,0,0
3425,100000,0,0,0,0,0,1,1,0
3428,100000,0,0,0,0,0,1,1,1
3432,100000,0,0,0,0,0,1,0,1
3438,100000,0,0,0,0,0,1,1,1
3447,100000,0,0,0,0,0,1,0,1
3453,100000,0,0,0,0,0,1,1,1
3456,100000,0,0,0,0,0,1,1,0
3459,100000,0,0,0,0,0,1,0,0
3466,100000,0,0,0,0,0,1,1,0
3469,100000,0,0,0,0,0,1,1,1
3473,100000,0,0,0,0,0,1,0,1
3479,100000,0,0,0,0,0,1,1,1
3486,100000,0,0,0,0,0,1,0,1
3492,100000,0,0,0,0,0,1,1,1
3495,100000,0,0,0,0,0,1,1,0
3498,100000,0,0,0,0,0,1,0,0
3505,100000,0,0,0,0,0,1,1,0
3511,100000,0,0,0,0,0,1,0,0
3518,100000,0,0,0,0,0,1,1,0
3524,100000,0,0,0,0,0,1,0,0
3531,100000,0,0,0,0,0,1,1,0
3537,100000,0,0,0,0,0,1,0,0
3543,100000,0,0,0,0,0,1,1,0
3548,100000,0,0,0,0,0,1,1,1
3552,100000,0,0,0,0,0,1,0,1
3558,100000,0,0,0,0,0,1,1,1
3561,100000,0,0,0,0,0,1,1,0
3565,100000,0,0,0,0,0,1,0,0
3571,100000,0,0,0,0,0,1,1,0
3574,100000,0,0,0,0,0,1,1,1
3578,100000,0,0,0,0,0,1,0,1
3584,100000,0,0,0,0,0,1,1,1
3587,100000,0,0,0,0,0,1,1,0
3590,100000,0,0,0,0,0,1,0,0
3597,100000,0,0,0,0,0,1,1,0
3600,100000,0,0,0,0,0,1,1,1
3603,100000,0,0,0,0,0,1,0,1
3610,100000,0,0,0,0,0,1,1,1
3617,100000,0,0,0,0,0,1,0,1
3623,100000,0,0,0,0,0,1,1,1
3630,100000,0,0,0,0,0,1,0,1
3636,100000,0,0,0,0,0,1,1,1
3643,100000,0,0,0,0,0,1,0,1
3649,100000,0,0,0,0,0,1,1,1
3657,100000,0,0,0,0,0,1,0,1
3664,100000,0,0,0,0,0,1,1,1
3667,100000,0,0,0,0,0,1,1,0
3670,100000,0,0,0,0,0,1,0,0
3677,100000,0,0,0,0,0,1,1,0
3680,100000,0,0,0,0,0,1,1,1
3683,100000,0,0,0,0,0,1,0,1
3690,100000,0,0,0,0,0,1,1,1
3696,100000,0,0,0,0,0,1,0,1
3703,100000,0,0,0,0,0,1,1,1
3709,100000,0,0,0,0,0,1,0,1
3716,100000,0,0,0,0,0,1,1,1
3722,100000,0,0,0,0,0,1,0,1
3729,100000,0,0,0,0,0,1,1,1
3735,100000,0,0,0,0,0,1,0,1
3742,100000,0,0,0,0,0,1,1,1
3745,100000,0,0,0,0,0,1,1,0
3748,100000,0,0,0,0,0,1,0,0
3755,100000,0,0,0,0,0,1,1,0
3760,100000,0,0,0,0,0,1,1,1
3763,100000,0,0,0,0,0,1,0,1
3769,100000,0,0,0,0,0,1,1,1
3776,100000,0,0,0,0,0,1,0,1
3782,100000,0,0,0,0,0,1,1,1
3785,100000,0,0,0,0,0,1,1,0
3789,100000,0,0,0,0,0,1,0,0
3795,100000,0,0,0,0,0,1,1,0
3798,100000,0,0,0,0,0,1,1,1
3802,100000,0,0,0,0,0,1,0,1
3808,100000,0,0,0,0,0,1,1,1
3815,100000,0,0,0,0,0,1,0,1
3821,100000,0,0,0,0,0,1,1,1
3828,100000,0,0,0,0,0,1,0,1
3834,100000,0,0,0,0,0,1,1,1
3841,100000,0,0,0,0,0,1,0,1
3848,100000,0,0,0,0,0,1,1,1
3854,100000,0,0,0,0,0,1,0,1
3861,100000,0,0,0,0,0,1,1,1
3881,100000,0,0,0,0,0,1,0,1
3887,100000,0,0,0,0,0,1,1,1
3894,100000,0,0,0,0,0,1,0,1
3900,100000,0,0,0,0,0,1,1,1
3903,100000,0,0,0,0,0,1,1,0
3907,100000,0,0,0,0,0,1,0,0
3913,100000,0,0,0,0,0,1,1,0
3919,100000,0,0,0,0,0,1,0,0
3926,100000,0,0,0,0,0,1,1,0
3929,100000,0,0,0,0,0,1,1,1
3933,100000,0,0,0,0,0,1,0,1
3939,100000,0,0,0,0,0,1,1,1
3946,100000,0,0,0,0,0,1,0,1
3952,100000,0,0,0,0,0,1,1,1
3955,100000,0,0,0,0,0,1,1,0
3958,100000,0,0,0,0,0,1,0,0
3965,100000,0,0,0,0,0,1,1,0
3968,100000,0,0,0,0,0,1,1,1
3971,100000,0,0,0,0,0,1,0,1
3978,100000,0,0,0,0,0,1,1,1
3986,100000,0,0,0,0,0,1,0,1
3993,100000,0,0,0,0,0,1,1,1
3995,100000,0,0,0,0,0,1,1,0
3999,100000,0,0,0,0,0,1,0,0
4005,100000,0,0,0,0,0,1,1,0
4009,100000,0,0,0,0,0,1,1,1
4012,100000,0,0,0,0,0,1,0,1
4018,100000,0,0,0,0,0,1,1,1
4025,100000,0,0,0,0,0,1,0,1
4032,100000,0,0,0,0,0,1,1,1
4038,100000,0,0,0,0,0,1,0,1
4045,100000,0,0,0,0,0,1,1,1
4047,100000,0,0,0,0,0,1,1,0
4051,100000,0,0,0,0,0,1,0,0
4057,100000,0,0,0,0,0,1,1,0
4064,100000,0,0,0,0,0,1,0,0
4070,100000,0,0,0,0,0,1,1,0
4073,100000,0,0,0,0,0,1,1,1
4077,100000,0,0,0,0,0,1,0,1
4083,100000,0,0,0,0,0,1,1,1
4092,100000,0,0,0,0,0,1,0,1
4098,100000,0,0,0,0,0,1,1,1
4101,100000,0,0,0,0,0,1,1,0
4104,100000,0,0,0,0,0,1,0,0
4111,100000,0,0,0,0,0,1,1,0
4114,100000,0,0,0,0,0,1,1,1
4118,100000,0,0,0,0,0,1,0,1
4124,100000,0,0,0,0,0,1,1,1
4131,100000,0,0,0,0,0,1,0,1
4137,100000,0,0,0,0,0,1,1,1
4140,100000,0,0,0,0,0,1,1,0
4143,100000,0,0,0,0,0,1,0,0
4150,100000,0,0,0,0,0,1,1,0
4156,100000,0,0,0,0,0,1,0,0
4163,100000,0,0,0,0,0,1,1,0
4166,100000,0,0,0,0,0,1,1,1
4169,100000,0,0,0,0,0,1,0,1
