"timestamp (abs)","sample rate (Hz)","Channel-7","Channel-6","Channel-5","Channel-4","Channel-3","Channel-2","Channel-1","Channel-0"
1258,50000,0,0,0,0,0,0,0,1
1263,50000,0,0,0,0,0,0,0,0
1267,50000,0,0,0,0,0,0,0,1
1348,50000,0,0,0,0,0,0,0,0
1363,50000,0,0,0,0,0,0,0,1
1372,50000,0,0,0,0,0,0,0,0
1387,50000,0,0,0,0,0,0,0,1
1390,50000,0,0,0,0,0,0,0,0
1406,50000,0,0,0,0,0,0,0,1
1408,50000,0,0,0,0,0,0,0,0
1412,50000,0,0,0,0,0,0,0,1
1427,50000,0,0,0,0,0,0,0,0
1430,50000,0,0,0,0,0,0,0,1
1439,50000,0,0,0,0,0,0,0,0
1442,50000,0,0,0,0,0,0,0,1
1448,50000,0,0,0,0,0,0,0,0
1460,50000,0,0,0,0,0,0,0,1
1469,50000,0,0,0,0,0,0,0,0
1472,50000,0,0,0,0,0,0,0,1
1475,50000,0,0,0,0,0,0,0,0
1478,50000,0,0,0,0,0,0,0,1
1484,50000,0,0,0,0,0,0,0,0
1487,50000,0,0,0,0,0,0,0,1
1569,50000,0,0,0,0,0,0,0,0
1584,50000,0,0,0,0,0,0,0,1
1593,50000,0,0,0,0,0,0,0,0
1608,50000,0,0,0,0,0,0,0,1
1611,50000,0,0,0,0,0,0,0,0
1626,50000,0,0,0,0,0,0,0,1
1629,50000,0,0,0,0,0,0,0,0
1632,50000,0,0,0,0,0,0,0,1
1647,50000,0,0,0,0,0,0,0,0
1650,50000,0,0,0,0,0,0,0,1
1659,50000,0,0,0,0,0,0,0,0
1662,50000,0,0,0,0,0,0,0,1
1668,50000,0,0,0,0,0,0,0,0
1681,50000,0,0,0,0,0,0,0,1
1689,50000,0,0,0,0,0,0,0,0
1693,50000,0,0,0,0,0,0,0,1
1696,50000,0,0,0,0,0,0,0,0
1699,50000,0,0,0,0,0,0,0,1
1705,50000,0,0,0,0,0,0,0,0
1708,50000,0,0,0,0,0,0,0,1
1789,50000,0,0,0,0,0,0,0,0
1804,50000,0,0,0,0,0,0,0,1
1813,50000,0,0,0,0,0,0,0,0
1829,50000,0,0,0,0,0,0,0,1
1831,50000,0,0,0,0,0,0,0,0
1847,50000,0,0,0,0,0,0,0,1
1850,50000,0,0,0,0,0,0,0,0
1853,50000,0,0,0,0,0,0,0,1
1868,50000,0,0,0,0,0,0,0,0
1871,50000,0,0,0,0,0,0,0,1
1880,50000,0,0,0,0,0,0,0,0
1883,50000,0,0,0,0,0,0,0,1
1889,50000,0,0,0,0,0,0,0,0
1901,50000,0,0,0,0,0,0,0,1
1910,50000,0,0,0,0,0,0,0,0
1913,50000,0,0,0,0,0,0,0,1
1916,50000,0,0,0,0,0,0,0,0
1919,50000,0,0,0,0,0,0,0,1
1925,50000,0,0,0,0,0,0,0,0
1928,50000,0,0,0,0,0,0,0,1
2010,50000,0,0,0,0,0,0,0,0
2025,50000,0,0,0,0,0,0,0,1
2034,50000,0,0,0,0,0,0,0,0
2049,50000,0,0,0,0,0,0,0,1
2052,50000,0,0,0,0,0,0,0,0
2067,50000,0,0,0,0,0,0,0,1
2070,50000,0,0,0,0,0,0,0,0
2073,50000,0,0,0,0,0,0,0,1
2088,50000,0,0,0,0,0,0,0,0
2092,50000,0,0,0,0,0,0,0,1
2100,50000,0,0,0,0,0,0,0,0
2104,50000,0,0,0,0,0,0,0,1
2109,50000,0,0,0,0,0,0,0,0
2122,50000,0,0,0,0,0,0,0,1
2131,50000,0,0,0,0,0,0,0,0
2134,50000,0,0,0,0,0,0,0,1
2137,50000,0,0,0,0,0,0,0,0
2140,50000,0,0,0,0,0,0,0,1
2146,50000,0,0,0,0,0,0,0,0
2149,50000,0,0,0,0,0,0,0,1
2230,50000,0,0,0,0,0,0,0,0
2246,50000,0,0,0,0,0,0,0,1
2255,50000,0,0,0,0,0,0,0,0
2270,50000,0,0,0,0,0,0,0,1
2273,50000,0,0,0,0,0,0,0,0
2288,50000,0,0,0,0,0,0,0,1
2291,50000,0,0,0,0,0,0,0,0
2294,50000,0,0,0,0,0,0,0,1
2309,50000,0,0,0,0,0,0,0,0
2312,50000,0,0,0,0,0,0,0,1
2321,50000,0,0,0,0,0,0,0,0
2324,50000,0,0,0,0,0,0,0,1
2330,50000,0,0,0,0,0,0,0,0
2342,50000,0,0,0,0,0,0,0,1
2351,50000,0,0,0,0,0,0,0,0
2354,50000,0,0,0,0,0,0,0,1
2357,50000,0,0,0,0,0,0,0,0
2360,50000,0,0,0,0,0,0,0,1
2366,50000,0,0,0,0,0,0,0,0
2369,50000,0,0,0,0,0,0,0,1
2451,50000,0,0,0,0,0,0,0,0
2466,50000,0,0,0,0,0,0,0,1
2475,50000,0,0,0,0,0,0,0,0
2490,50000,0,0,0,0,0,0,0,1
2493,50000,0,0,0,0,0,0,0,0
2508,50000,0,0,0,0,0,0,0,1
2511,50000,0,0,0,0,0,0,0,0
2515,50000,0,0,0,0,0,0,0,1
2529,50000,0,0,0,0,0,0,0,0
2533,50000,0,0,0,0,0,0,0,1
2542,50000,0,0,0,0,0,0,0,0
2545,50000,0,0,0,0,0,0,0,1
2551,50000,0,0,0,0,0,0,0,0
2563,50000,0,0,0,0,0,0,0,1
2572,50000,0,0,0,0,0,0,0,0
2575,50000,0,0,0,0,0,0,0,1
2578,50000,0,0,0,0,0,0,0,0
2581,50000,0,0,0,0,0,0,0,1
2587,50000,0,0,0,0,0,0,0,0
2590,50000,0,0,0,0,0,0,0,1
2671,50000,0,0,0,0,0,0,0,0
2687,50000,0,0,0,0,0,0,0,1
2696,50000,0,0,0,0,0,0,0,0
2711,50000,0,0,0,0,0,0,0,1
2714,50000,0,0,0,0,0,0,0,0
2729,50000,0,0,0,0,0,0,0,1
2732,50000,0,0,0,0,0,0,0,0
2735,50000,0,0,0,0,0,0,0,1
2750,50000,0,0,0,0,0,0,0,0
2753,50000,0,0,0,0,0,0,0,1
2762,50000,0,0,0,0,0,0,0,0
2765,50000,0,0,0,0,0,0,0,1
2771,50000,0,0,0,0,0,0,0,0
2783,50000,0,0,0,0,0,0,0,1
2792,50000,0,0,0,0,0,0,0,0
2796,50000,0,0,0,0,0,0,0,1
2798,50000,0,0,0,0,0,0,0,0
2802,50000,0,0,0,0,0,0,0,1
2807,50000,0,0,0,0,0,0,0,0
2811,50000,0,0,0,0,0,0,0,1
2892,50000,0,0,0,0,0,0,0,0
2907,50000,0,0,0,0,0,0,0,1
2916,50000,0,0,0,0,0,0,0,0
2932,50000,0,0,0,0,0,0,0,1
2934,50000,0,0,0,0,0,0,0,0
2950,50000,0,0,0,0,0,0,0,1
2952,50000,0,0,0,0,0,0,0,0
2956,50000,0,0,0,0,0,0,0,1
2971,50000,0,0,0,0,0,0,0,0
2974,50000,0,0,0,0,0,0,0,1
2983,50000,0,0,0,0,0,0,0,0
2986,50000,0,0,0,0,0,0,0,1
2992,50000,0,0,0,0,0,0,0,0
3004,50000,0,0,0,0,0,0,0,1
3013,50000,0,0,0,0,0,0,0,0
3016,50000,0,0,0,0,0,0,0,1
3019,50000,0,0,0,0,0,0,0,0
3022,50000,0,0,0,0,0,0,0,1
3028,50000,0,0,0,0,0,0,0,0
3031,50000,0,0,0,0,0,0,0,1
3113,50000,0,0,0,0,0,0,0,0
3128,50000,0,0,0,0,0,0,0,1
3137,50000,0,0,0,0,0,0,0,0
3152,50000,0,0,0,0,0,0,0,1
3155,50000,0,0,0,0,0,0,0,0
3170,50000,0,0,0,0,0,0,0,1
3173,50000,0,0,0,0,0,0,0,0
3176,50000,0,0,0,0,0,0,0,1
3191,50000,0,0,0,0,0,0,0,0
3194,50000,0,0,0,0,0,0,0,1
3203,50000,0,0,0,0,0,0,0,0
3206,50000,0,0,0,0,0,0,0,1
3212,50000,0,0,0,0,0,0,0,0
3225,50000,0,0,0,0,0,0,0,1
3233,50000,0,0,0,0,0,0,0,0
3237,50000,0,0,0,0,0,0,0,1
3240,50000,0,0,0,0,0,0,0,0
3243,50000,0,0,0,0,0,0,0,1
3249,50000,0,0,0,0,0,0,0,0
3252,50000,0,0,0,0,0,0,0,1
3333,50000,0,0,0,0,0,0,0,0
3348,50000,0,0,0,0,0,0,0,1
3357,50000,0,0,0,0,0,0,0,0
3373,50000,0,0,0,0,0,0,0,1
3376,50000,0,0,0,0,0,0,0,0
3391,50000,0,0,0,0,0,0,0,1
3394,50000,0,0,0,0,0,0,0,0
3397,50000,0,0,0,0,0,0,0,1
3412,50000,0,0,0,0,0,0,0,0
3415,50000,0,0,0,0,0,0,0,1
3424,50000,0,0,0,0,0,0,0,0
3427,50000,0,0,0,0,0,0,0,1
3433,50000,0,0,0,0,0,0,0,0
3445,50000,0,0,0,0,0,0,0,1
3454,50000,0,0,0,0,0,0,0,0
3457,50000,0,0,0,0,0,0,0,1
3460,50000,0,0,0,0,0,0,0,0
3463,50000,0,0,0,0,0,0,0,1
3469,50000,0,0,0,0,0,0,0,0
3472,50000,0,0,0,0,0,0,0,1
3554,50000,0,0,0,0,0,0,0,0
3569,50000,0,0,0,0,0,0,0,1
3578,50000,0,0,0,0,0,0,0,0
3593,50000,0,0,0,0,0,0,0,1
3596,50000,0,0,0,0,0,0,0,0
3611,50000,0,0,0,0,0,0,0,1
3614,50000,0,0,0,0,0,0,0,0
3617,50000,0,0,0,0,0,0,0,1
3632,50000,0,0,0,0,0,0,0,0
3636,50000,0,0,0,0,0,0,0,1
3644,50000,0,0,0,0,0,0,0,0
3648,50000,0,0,0,0,0,0,0,1
3653,50000,0,0,0,0,0,0,0,0
3666,50000,0,0,0,0,0,0,0,1
3675,50000,0,0,0,0,0,0,0,0
3678,50000,0,0,0,0,0,0,0,1
3681,50000,0,0,0,0,0,0,0,0
3684,50000,0,0,0,0,0,0,0,1
3690,50000,0,0,0,0,0,0,0,0
3693,50000,0,0,0,0,0,0,0,1
3774,50000,0,0,0,0,0,0,0,0
3790,50000,0,0,0,0,0,0,0,1
3799,50000,0,0,0,0,0,0,0,0
3814,50000,0,0,0,0,0,0,0,1
3817,50000,0,0,0,0,0,0,0,0
3832,50000,0,0,0,0,0,0,0,1
3835,50000,0,0,0,0,0,0,0,0
3838,50000,0,0,0,0,0,0,0,1
3853,50000,0,0,0,0,0,0,0,0
3856,50000,0,0,0,0,0,0,0,1
3865,50000,0,0,0,0,0,0,0,0
3868,50000,0,0,0,0,0,0,0,1
3874,50000,0,0,0,0,0,0,0,0
3886,50000,0,0,0,0,0,0,0,1
3895,50000,0,0,0,0,0,0,0,0
3898,50000,0,0,0,0,0,0,0,1
3901,50000,0,0,0,0,0,0,0,0
3904,50000,0,0,0,0,0,0,0,1
3910,50000,0,0,0,0,0,0,0,0
3914,50000,0,0,0,0,0,0,0,1
3995,50000,0,0,0,0,0,0,0,0
4010,50000,0,0,0,0,0,0,0,1
4019,50000,0,0,0,0,0,0,0,0
4034,50000,0,0,0,0,0,0,0,1
4037,50000,0,0,0,0,0,0,0,0
4052,50000,0,0,0,0,0,0,0,1
4055,50000,0,0,0,0,0,0,0,0
4059,50000,0,0,0,0,0,0,0,1
4073,50000,0,0,0,0,0,0,0,0
4077,50000,0,0,0,0,0,0,0,1
4086,50000,0,0,0,0,0,0,0,0
4089,50000,0,0,0,0,0,0,0,1
4095,50000,0,0,0,0,0,0,0,0
4107,50000,0,0,0,0,0,0,0,1
4116,50000,0,0,0,0,0,0,0,0
4119,50000,0,0,0,0,0,0,0,1
4122,50000,0,0,0,0,0,0,0,0
4125,50000,0,0,0,0,0,0,0,1
4131,50000,0,0,0,0,0,0,0,0
4134,50000,0,0,0,0,0,0,0,1
4215,50000,0,0,0,0,0,0,0,0
4231,50000,0,0,0,0,0,0,0,1
4240,50000,0,0,0,0,0,0,0,0
4255,50000,0,0,0,0,0,0,0,1
4258,50000,0,0,0,0,0,0,0,0
4273,50000,0,0,0,0,0,0,0,1
4276,50000,0,0,0,0,0,0,0,0
4279,50000,0,0,0,0,0,0,0,1
4294,50000,0,0,0,0,0,0,0,0
4297,50000,0,0,0,0,0,0,0,1
4306,50000,0,0,0,0,0,0,0,0
4309,50000,0,0,0,0,0,0,0,1
4315,50000,0,0,0,0,0,0,0,0
4327,50000,0,0,0,0,0,0,0,1
4336,50000,0,0,0,0,0,0,0,0
4340,50000,0,0,0,0,0,0,0,1
4342,50000,0,0,0,0,0,0,0,0
4346,50000,0,0,0,0,0,0,0,1
4351,50000,0,0,0,0,0,0,0,0
4355,50000,0,0,0,0,0,0,0,1
4436,50000,0,0,0,0,0,0,0,0
4451,50000,0,0,0,0,0,0,0,1
4460,50000,0,0,0,0,0,0,0,0
4476,50000,0,0,0,0,0,0,0,1
4478,50000,0,0,0,0,0,0,0,0
4494,50000,0,0,0,0,0,0,0,1
4496,50000,0,0,0,0,0,0,0,0
4500,50000,0,0,0,0,0,0,0,1
4515,50000,0,0,0,0,0,0,0,0
4518,50000,0,0,0,0,0,0,0,1
4527,50000,0,0,0,0,0,0,0,0
4530,50000,0,0,0,0,0,0,0,1
4536,50000,0,0,0,0,0,0,0,0
4548,50000,0,0,0,0,0,0,0,1
4557,50000,0,0,0,0,0,0,0,0
4560,50000,0,0,0,0,0,0,0,1
4563,50000,0,0,0,0,0,0,0,0
4566,50000,0,0,0,0,0,0,0,1
4572,50000,0,0,0,0,0,0,0,0
4575,50000,0,0,0,0,0,0,0,1
4657,50000,0,0,0,0,0,0,0,0
4672,50000,0,0,0,0,0,0,0,1
4681,50000,0,0,0,0,0,0,0,0
4696,50000,0,0,0,0,0,0,0,1
4699,50000,0,0,0,0,0,0,0,0
4714,50000,0,0,0,0,0,0,0,1
4717,50000,0,0,0,0,0,0,0,0
4720,50000,0,0,0,0,0,0,0,1
4735,50000,0,0,0,0,0,0,0,0
4738,50000,0,0,0,0,0,0,0,1
4747,50000,0,0,0,0,0,0,0,0
4750,50000,0,0,0,0,0,0,0,1
4756,50000,0,0,0,0,0,0,0,0
4769,50000,0,0,0,0,0,0,0,1
4778,50000,0,0,0,0,0,0,0,0
4781,50000,0,0,0,0,0,0,0,1
4784,50000,0,0,0,0,0,0,0,0
4787,50000,0,0,0,0,0,0,0,1
4793,50000,0,0,0,0,0,0,0,0
4796,50000,0,0,0,0,0,0,0,1
4877,50000,0,0,0,0,0,0,0,0
4892,50000,0,0,0,0,0,0,0,1
4901,50000,0,0,0,0,0,0,0,0
4917,50000,0,0,0,0,0,0,0,1
4920,50000,0,0,0,0,0,0,0,0
4935,50000,0,0,0,0,0,0,0,1
4938,50000,0,0,0,0,0,0,0,0
4941,50000,0,0,0,0,0,0,0,1
4956,50000,0,0,0,0,0,0,0,0
4959,50000,0,0,0,0,0,0,0,1
4968,50000,0,0,0,0,0,0,0,0
4971,50000,0,0,0,0,0,0,0,1
4977,50000,0,0,0,0,0,0,0,0
4989,50000,0,0,0,0,0,0,0,1
4998,50000,0,0,0,0,0,0,0,0
5001,50000,0,0,0,0,0,0,0,1
5004,50000,0,0,0,0,0,0,0,0
5007,50000,0,0,0,0,0,0,0,1
5013,50000,0,0,0,0,0,0,0,0
5016,50000,0,0,0,0,0,0,0,1
5098,50000,0,0,0,0,0,0,0,0
5113,50000,0,0,0,0,0,0,0,1
5122,50000,0,0,0,0,0,0,0,0
5137,50000,0,0,0,0,0,0,0,1
5140,50000,0,0,0,0,0,0,0,0
5155,50000,0,0,0,0,0,0,0,1
5158,50000,0,0,0,0,0,0,0,0
5161,50000,0,0,0,0,0,0,0,1
5176,50000,0,0,0,0,0,0,0,0
5180,50000,0,0,0,0,0,0,0,1
5188,50000,0,0,0,0,0,0,0,0
5192,50000,0,0,0,0,0,0,0,1
5197,50000,0,0,0,0,0,0,0,0
5210,50000,0,0,0,0,0,0,0,1
5219,50000,0,0,0,0,0,0,0,0
5222,50000,0,0,0,0,0,0,0,1
5225,50000,0,0,0,0,0,0,0,0
5228,50000,0,0,0,0,0,0,0,1
5234,50000,0,0,0,0,0,0,0,0
5237,50000,0,0,0,0,0,0,0,1
5318,50000,0,0,0,0,0,0,0,0
5334,50000,0,0,0,0,0,0,0,1
5343,50000,0,0,0,0,0,0,0,0
5358,50000,0,0,0,0,0,0,0,1
5361,50000,0,0,0,0,0,0,0,0
5376,50000,0,0,0,0,0,0,0,1
5379,50000,0,0,0,0,0,0,0,0
5382,50000,0,0,0,0,0,0,0,1
5397,50000,0,0,0,0,0,0,0,0
5400,50000,0,0,0,0,0,0,0,1
5409,50000,0,0,0,0,0,0,0,0
5412,50000,0,0,0,0,0,0,0,1
5418,50000,0,0,0,0,0,0,0,0
5430,50000,0,0,0,0,0,0,0,1
5439,50000,0,0,0,0,0,0,0,0
5442,50000,0,0,0,0,0,0,0,1
5445,50000,0,0,0,0,0,0,0,0
5448,50000,0,0,0,0,0,0,0,1
5454,50000,0,0,0,0,0,0,0,0
5458,50000,0,0,0,0,0,0,0,1
5539,50000,0,0,0,0,0,0,0,0
5554,50000,0,0,0,0,0,0,0,1
5563,50000,0,0,0,0,0,0,0,0
5578,50000,0,0,0,0,0,0,0,1
5581,50000,0,0,0,0,0,0,0,0
5597,50000,0,0,0,0,0,0,0,1
5599,50000,0,0,0,0,0,0,0,0
5603,50000,0,0,0,0,0,0,0,1
5617,50000,0,0,0,0,0,0,0,0
5621,50000,0,0,0,0,0,0,0,1
5630,50000,0,0,0,0,0,0,0,0
5633,50000,0,0,0,0,0,0,0,1
5639,50000,0,0,0,0,0,0,0,0
5651,50000,0,0,0,0,0,0,0,1
5660,50000,0,0,0,0,0,0,0,0
5663,50000,0,0,0,0,0,0,0,1
5666,50000,0,0,0,0,0,0,0,0
5669,50000,0,0,0,0,0,0,0,1
5675,50000,0,0,0,0,0,0,0,0
5678,50000,0,0,0,0,0,0,0,1
5760,50000,0,0,0,0,0,0,0,0
5775,50000,0,0,0,0,0,0,0,1
5784,50000,0,0,0,0,0,0,0,0
5799,50000,0,0,0,0,0,0,0,1
5802,50000,0,0,0,0,0,0,0,0
5817,50000,0,0,0,0,0,0,0,1
5820,50000,0,0,0,0,0,0,0,0
5823,50000,0,0,0,0,0,0,0,1
5838,50000,0,0,0,0,0,0,0,0
5841,50000,0,0,0,0,0,0,0,1
5850,50000,0,0,0,0,0,0,0,0
5853,50000,0,0,0,0,0,0,0,1
5859,50000,0,0,0,0,0,0,0,0
5871,50000,0,0,0,0,0,0,0,1
5880,50000,0,0,0,0,0,0,0,0
5884,50000,0,0,0,0,0,0,0,1
5886,50000,0,0,0,0,0,0,0,0
5890,50000,0,0,0,0,0,0,0,1
5895,50000,0,0,0,0,0,0,0,0
5899,50000,0,0,0,0,0,0,0,1
5980,50000,0,0,0,0,0,0,0,0
5995,50000,0,0,0,0,0,0,0,1
6004,50000,0,0,0,0,0,0,0,0
6020,50000,0,0,0,0,0,0,0,1
6022,50000,0,0,0,0,0,0,0,0
6038,50000,0,0,0,0,0,0,0,1
6041,50000,0,0,0,0,0,0,0,0
6044,50000,0,0,0,0,0,0,0,1
6059,50000,0,0,0,0,0,0,0,0
6062,50000,0,0,0,0,0,0,0,1
6071,50000,0,0,0,0,0,0,0,0
6074,50000,0,0,0,0,0,0,0,1
6080,50000,0,0,0,0,0,0,0,0
6092,50000,0,0,0,0,0,0,0,1
6101,50000,0,0,0,0,0,0,0,0
6104,50000,0,0,0,0,0,0,0,1
6107,50000,0,0,0,0,0,0,0,0
6110,50000,0,0,0,0,0,0,0,1
6116,50000,0,0,0,0,0,0,0,0
6119,50000,0,0,0,0,0,0,0,1
6201,50000,0,0,0,0,0,0,0,0
6216,50000,0,0,0,0,0,0,0,1
6225,50000,0,0,0,0,0,0,0,0
6240,50000,0,0,0,0,0,0,0,1
6243,50000,0,0,0,0,0,0,0,0
6258,50000,0,0,0,0,0,0,0,1
6261,50000,0,0,0,0,0,0,0,0
6264,50000,0,0,0,0,0,0,0,1
6279,50000,0,0,0,0,0,0,0,0
6282,50000,0,0,0,0,0,0,0,1
6291,50000,0,0,0,0,0,0,0,0
6294,50000,0,0,0,0,0,0,0,1
6300,50000,0,0,0,0,0,0,0,0
6313,50000,0,0,0,0,0,0,0,1
6322,50000,0,0,0,0,0,0,0,0
6325,50000,0,0,0,0,0,0,0,1
6328,50000,0,0,0,0,0,0,0,0
6331,50000,0,0,0,0,0,0,0,1
6337,50000,0,0,0,0,0,0,0,0
6340,50000,0,0,0,0,0,0,0,1
6421,50000,0,0,0,0,0,0,0,0
6436,50000,0,0,0,0,0,0,0,1
6445,50000,0,0,0,0,0,0,0,0
6461,50000,0,0,0,0,0,0,0,1
6464,50000,0,0,0,0,0,0,0,0
6479,50000,0,0,0,0,0,0,0,1
6482,50000,0,0,0,0,0,0,0,0
6485,50000,0,0,0,0,0,0,0,1
6500,50000,0,0,0,0,0,0,0,0
6503,50000,0,0,0,0,0,0,0,1
6512,50000,0,0,0,0,0,0,0,0
6515,50000,0,0,0,0,0,0,0,1
6521,50000,0,0,0,0,0,0,0,0
6533,50000,0,0,0,0,0,0,0,1
6542,50000,0,0,0,0,0,0,0,0
6545,50000,0,0,0,0,0,0,0,1
6548,50000,0,0,0,0,0,0,0,0
6551,50000,0,0,0,0,0,0,0,1
6557,50000,0,0,0,0,0,0,0,0
6560,50000,0,0,0,0,0,0,0,1
6642,50000,0,0,0,0,0,0,0,0
6657,50000,0,0,0,0,0,0,0,1
6666,50000,0,0,0,0,0,0,0,0
6681,50000,0,0,0,0,0,0,0,1
6684,50000,0,0,0,0,0,0,0,0
6699,50000,0,0,0,0,0,0,0,1
6702,50000,0,0,0,0,0,0,0,0
6705,50000,0,0,0,0,0,0,0,1
6720,50000,0,0,0,0,0,0,0,0
6724,50000,0,0,0,0,0,0,0,1
6732,50000,0,0,0,0,0,0,0,0
6736,50000,0,0,0,0,0,0,0,1
6742,50000,0,0,0,0,0,0,0,0
6754,50000,0,0,0,0,0,0,0,1
6763,50000,0,0,0,0,0,0,0,0
6766,50000,0,0,0,0,0,0,0,1
6769,50000,0,0,0,0,0,0,0,0
6772,50000,0,0,0,0,0,0,0,1
6778,50000,0,0,0,0,0,0,0,0
6781,50000,0,0,0,0,0,0,0,1
6862,50000,0,0,0,0,0,0,0,0
6878,50000,0,0,0,0,0,0,0,1
6887,50000,0,0,0,0,0,0,0,0
6902,50000,0,0,0,0,0,0,0,1
6905,50000,0,0,0,0,0,0,0,0
6920,50000,0,0,0,0,0,0,0,1
6923,50000,0,0,0,0,0,0,0,0
6926,50000,0,0,0,0,0,0,0,1
6941,50000,0,0,0,0,0,0,0,0
6944,50000,0,0,0,0,0,0,0,1
6953,50000,0,0,0,0,0,0,0,0
6956,50000,0,0,0,0,0,0,0,1
6962,50000,0,0,0,0,0,0,0,0
